,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Corrigendum Title,Corrigendum Type,View,Processing Fee in ₹,Conversion rate in ₹,1,NA,2,NA.1,3,NA.2,4,NA.3,5,NA.4,6,NA.5,7,NA.6,8,NA.7,9,NA.8,10,NA.9,11,NA.10,12,NA.11,13,NA.12,14,NA.13,15,NA.14,16,NA.15,17,NA.16,18,NA.17,19,NA.18,20,NA.19,21,NA.20,22,NA.21,23,NA.22,24,NA.23,25,NA.24,26,NA.25,27,NA.26,28,NA.27,29,NA.28
0,20-Jul-2023 05:00 PM,09-Aug-2023 03:30 PM,20-Jul-2023 05:00 PM,08-Aug-2023 02:00 PM,NA ,NA ,20-Jul-2023 05:00 PM,08-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32023/466/2023-CON-NHM/104,2023_NHM_31739_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Andamari Kalairchar SC in Dhubri District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Andamari Kalairchar SC in Dhubri District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,DHUBRI,783301.0,NA ,NA ,NA ,"O/O MD, NHM, ASSAM",No ,No,"MD, NHM, ASSAM","O/O MD, NHM, ASSAM, CHRISTAN BASTI, GUWAHATI-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31739_1,NHM-32023/466/2023-CON-NHM/104,Construction of Buildingless Sub Health Centre in Andamari Kalairchar SC in Dhubri District under PM ABHIM for the FY 2021 22 under NHM on Turnkey Basis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23-Aug-2023 09:00 AM,12-Sep-2023 03:30 PM,23-Aug-2023 09:00 AM,11-Sep-2023 02:00 PM,NA ,NA ,23-Aug-2023 09:00 AM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32/12/2022-CONS-NHM/194,2023_NHM_32180_7,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,12,193",Yes,percentage,2.0%,Nil,Nil,Construction of District Drug Control Office in Dhemaji District of Assam under NHM Assam,Construction of District Drug Control Office in Dhemaji District of Assam under NHM Assam,Please refer Tender documents. ,NA ,"56,09,658",Civil Works - Building,NA ,Tender,180.0,180.0,Dhemaji,787057.0,NA ,NA ,NA ,"O/O MD, NHM, Assam",No ,No,"MD, NHM, Assam","O/O MD, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_32180_7,NHM-32/12/2022-CONS-NHM/194,Construction of District Drug Control Office in Dhemaji District of Assam under NHM Assam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,07-Aug-2023 06:00 PM,28-Aug-2023 03:00 PM,14-Aug-2023 02:00 PM,28-Aug-2023 02:00 PM,NA ,NA ,14-Aug-2023 03:00 PM,28-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,500.0,Nil,Nil,No,Inland Water Transport||I.W.T. Division Silchar,SWT / Misc.39 / Pt.XVII/2023-24/ 4336-4344,2023_IWT_31977_5,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,"9,000",Yes,fixed,,Nil,Nil,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT Annapurna,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT Annapurna,Please refer Tender documents. ,NA ,"1,82,500",Miscellaneous Services,NA ,Tender,180.0,NA ,SILCHAR,788003.0,NA ,NA ,NA ,"OFFICE OF THE EXECUTIVE ENGINEER, IWT, SILCHAR DIV",No ,No,EXECUTIVE ENGINEER,"OFFICE OF THE EXECUTIVE ENGINEER, ASSAM INLAND WATER TRANSPORT, DIVISION SILCHAR",1.0,SBI Bank,Inland Water Transport||I.W.T. Division Silchar,2023_IWT_31977_5,SWT / Misc.39 / Pt.XVII/2023-24/ 4336-4344,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION SILCHAR FOR THE FINANCIALYEAR 2022-2024 AT Annapurna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19-Jul-2023 01:00 PM,01-Aug-2023 03:30 PM,19-Jul-2023 01:00 PM,31-Jul-2023 02:00 PM,NA ,NA ,19-Jul-2023 01:00 PM,31-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_19,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"69,904",Yes,percentage,2.0%,Nil,Nil,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 11 5 nos schemes in Lakhimpur district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 11 5 nos schemes in Lakhimpur district,Please refer Tender documents. ,NA ,"34,95,221",Civil Works - Building,NA ,Tender,180.0,120.0,Lakhimpur District,787001.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31705_19,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 11 5 nos schemes in Lakhimpur district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,07-Aug-2023 06:00 PM,28-Aug-2023 03:00 PM,14-Aug-2023 02:00 PM,28-Aug-2023 02:00 PM,NA ,NA ,14-Aug-2023 03:00 PM,28-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical documents,500.0,Nil,Nil,No,Inland Water Transport||I W T Division Jorhat,ESF-32/2023-24/2046,2023_IWT_31973_4,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,"7,000",Yes,fixed,,Nil,Nil,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION JORHAT FOR THE PERIOD OF 2022-2024 AT Dikhowmukh-Phulani-Salmara,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION JORHAT FOR THE PERIOD OF 2022-2024 AT Dikhowmukh-Phulani-Salmara,Please refer Tender documents. ,NA ,"1,44,500",Miscellaneous Services,NA ,Tender,180.0,21.0,Jorhat,785001.0,NA ,NA ,NA ,IWT Division Jorhat,No ,No,Executive Engineer,IWT Division Jorhat,1.0,SBI Bank,Inland Water Transport||I W T Division Jorhat,2023_IWT_31973_4,ESF-32/2023-24/2046,LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION JORHAT FOR THE PERIOD OF 2022-2024 AT Dikhowmukh-Phulani-Salmara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29-Jul-2023 05:00 PM,26-Sep-2023 12:30 PM,29-Jul-2023 05:00 PM,20-Sep-2023 05:30 PM,05-Aug-2023 10:00 AM ,09-Aug-2023 05:00 PM ,17-Aug-2023 02:30 PM,20-Sep-2023 05:30 PM,1.0,Fee/PreQual/Technical,.pdf,Technical documents,"1,000",Nil,Nil,No,Directorate of Horticulture Assam,HORT.FP/701/TENDER/2021-22/003,2023_DHA_31850_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,"10,800",Yes,fixed,,Nil,Nil,PARALLEL RATE CONTRACT OF AGROPLASTIC ITEMS,PARALLEL RATE CONTRACT OF AGROPLASTIC ITEMS,Please refer Tender documents. ,NA ,,Supply of Materials,NA ,Tender,90.0,30.0,Guwahati,781022.0,DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING ,"DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING, ASSAM, KHANAPARA, GUWAHATI-781022 ",10-Aug-2023 11:30 AM ,DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING,No ,No,Director,"DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING, ASSAM, KHANAPARA, GUWAHATI-781022",1.0,SBI Bank,Directorate of Horticulture Assam,2023_DHA_31850_1,HORT.FP/701/TENDER/2021-22/003,PARALLEL RATE CONTRACT OF AGROPLASTIC ITEMS,1.0,DateCorrigendum,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,07-Aug-2023 06:00 PM,28-Aug-2023 03:00 PM,14-Aug-2023 02:00 PM,28-Aug-2023 02:00 PM,NA ,NA ,14-Aug-2023 03:00 PM,28-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,500.0,Nil,Nil,No,Inland Water Transport||I.W.T. Division Guwahati,FC/222/Pt-XVII/2022-24/7403-16,2023_IWT_31971_10,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,"24,600",Yes,fixed,,Nil,Nil,LEASING OUT OF I.W.T. FERRY SERVICES AT LOWKHOWA-TEZPUR UNDER IWT DIVISION GUWAHATI FOR THE PERIOD OF 2022-2024,LEASING OUT OF I.W.T. FERRY SERVICES AT LOWKHOWA-TEZPUR UNDER IWT DIVISION GUWAHATI FOR THE PERIOD OF 2022-2024,Please refer Tender documents. ,NA ,"4,90,750",Miscellaneous Services,NA ,Tender,180.0,21.0,Guwahati,781007.0,NA ,NA ,NA ,"OFFICE OF THE EXECUTIVE ENGINEER,IWT,GHY-07",No ,No,Executive Engineer,"OFFICE OF THE EXECUTIVE ENGINEER, INLAND WATER TRANSPORT DIVISION ULUBARI, GUWAHATI",1.0,SBI Bank,Inland Water Transport||I.W.T. Division Guwahati,2023_IWT_31971_10,FC/222/Pt-XVII/2022-24/7403-16,LEASING OUT OF I.W.T. FERRY SERVICES AT LOWKHOWA-TEZPUR UNDER IWT DIVISION GUWAHATI FOR THE PERIOD OF 2022-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/371,2023_NHM_31823_24,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At LALCHERRA SC in Hailakandi District,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At LALCHERRA SC in Hailakandi District,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Hailakandi,788151.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31823_24,32034/17/2023-Const-NHM/371,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At LALCHERRA SC in Hailakandi District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,09-Aug-2023 10:00 AM,24-Aug-2023 04:00 PM,09-Aug-2023 10:00 AM,23-Aug-2023 03:30 PM,NA ,NA ,09-Aug-2023 10:00 AM,23-Aug-2023 03:30 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,0.0,Nil,Nil,No,Assam Power Generation Company Limited,LKHEP RFP for Traning,2023_APGCL_31997_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Not Applicable,No,No,No,0.0,No,fixed,,Nil,Nil,Empanelment of Training Service Provider,Empanelment of Training Service Provider To Conduct Skill Development Training Programme,Please refer Tender documents. ,NA ,,Consultancy,NA ,Tender,90.0,545.0,Dima Hasao and Karbi Anglong,788931.0,NA ,NA ,NA ,Office Of CGM PPI APGCL,No ,No,CGM PPI,"3rd Floor, Bijulee Bhawan, APGCL, Paltanbazar, Guwahati 781001",1.0,,Assam Power Generation Company Limited,2023_APGCL_31997_1,LKHEP RFP for Traning,Empanelment of Training Service Provider,,Corrigendum 1,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20-Jul-2023 12:15 PM,01-Aug-2023 03:30 PM,20-Jul-2023 12:15 PM,31-Jul-2023 02:00 PM,NA ,NA ,20-Jul-2023 12:15 PM,31-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_29,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"96,851",Yes,percentage,2.0%,Nil,Nil,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 2 7 nos schemes in Darrang district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 2 7 nos schemes in Darrang district,Please refer Tender documents. ,NA ,"48,42,570",Civil Works - Building,NA ,Tender,180.0,120.0,Darrang District,784148.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31705_29,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 2 7 nos schemes in Darrang district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30-Jun-2023 04:00 PM,14-Sep-2023 02:30 PM,30-Jun-2023 04:10 PM,14-Sep-2023 02:00 PM,30-Jun-2023 04:10 PM ,23-Aug-2023 12:00 PM ,25-Aug-2023 10:00 AM,14-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,0.0,Nil,Nil,No,Department of Water Resources||Chief Engineer - DoWR,WRD_HIU_CS1_FLOOD FORECASTING,2023_DoWR_31425_1,Yes,Limited,Item Rate,Services,2.0,No,No,Not Applicable,Yes,No,No,0.0,No,fixed,,Nil,Nil,"Flood Forecasting and Integrated Flood Risk Management Planning Consultancy for Beki, Buridehing and Jiadhal sub-basins of Brahmaputra River.","Flood Forecasting and Integrated Flood Risk Management Planning Consultancy for Beki, Buridehing and Jiadhal sub-basins of Brahmaputra River.",Please refer Tender documents. ,NA ,,Consultancy,NA ,Tender,180.0,730.0,"Dibrugarh, Barpeta, Chirang",786001.0,Guwahati ,"Conference Hall of FREMAA at 1st Floor of Assam Water Centre, Basistha Chariali, Guwahati-781029 ",10-Jul-2023 01:00 PM ,Guwahati,No ,No,"Chief Engineer, Water Resource Department, Assam","Office of the Chief Engineer, Water Resource Department, Assam",Currency,,Department of Water Resources||Chief Engineer - DoWR,2023_DoWR_31425_1,WRD_HIU_CS1_FLOOD FORECASTING,"Flood Forecasting and Integrated Flood Risk Management Planning Consultancy for Beki, Buridehing and Jiadhal sub-basins of Brahmaputra River.",1.0,ADDENDUM II,Date,,,US Dollar,European Dollar,AustriliaDollar,Egypt Pound,Japanese Yen,British Pound,SWISS FRANC,NEW ZEALAND DOLLAR,CANADIAN DOLLAR,SINGAPORE DOLLAR,HONG KONG DOLLAR,DANISH KRONER,NORWEGIAN KRONER,SWEDISH KRONA,BAHRAINI DINAR,KUWAITI DINAR,UAE DIRHAM,SAUDI ARABIAN RIYAL,SOUTH AFRICAN RAND,CHINESE YUAN,OMANI RIYAL,QATARI RIAL,MALAYSIAN RINGGIT,THAI BAHT,PAKISTANI RUPEE,BANGLADESHI TAKA,TURKISH LIRA,KOREAN WON,REDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25-Jul-2023 03:00 PM,11-Sep-2023 03:00 PM,25-Jul-2023 03:00 PM,08-Sep-2023 01:00 PM,25-Jul-2023 03:00 PM ,31-Jul-2023 12:00 PM ,02-Aug-2023 04:00 PM,08-Sep-2023 01:00 PM,1.0,Fee/PreQual/Technical,.pdf,Signed copy of RFP,"5,000",Nil,Nil,No,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT,AEDC/Tech-City/RMU/2023-24/01,2023_DoIT_31778_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"50,000",Yes,fixed,,Nil,Nil,Selection of Electrical Contractor for Supply Installation Testing and Commissioning of 33KV RMU at Tech City Bongora Kamrup Assam,Selection of Electrical Contractor for Supply Installation Testing and Commissioning of 33KV RMU at Tech City Bongora Kamrup Assam,Refer RFP ,NA ,,Electrical Works,33KV RMU ,Tender,120.0,120.0,Bongora Kamrup,781015.0,AMTRON Bamunimaidan Guwahati 21 ,Assam Electronics Development Corporation Limited AMTRON Industrial Estate Bamunimaidan Guwahati 781021 ,01-Aug-2023 03:00 PM ,AEDC Ltd,No ,No,Managing Director AEDC Ltd,Assam Electronics Development Corporation Limited AMTRON Industrial Estate Bamunimaidan Guwahati 781021,1.0,SBI Bank,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT,2023_DoIT_31778_1,AEDC/Tech-City/RMU/2023-24/01,Selection of Electrical Contractor for Supply Installation Testing and Commissioning of 33KV RMU at Tech City Bongora Kamrup Assam,1.0,Date Extension III,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13-Sep-2023 05:00 PM,22-Sep-2023 03:00 PM,13-Sep-2023 05:00 PM,22-Sep-2023 02:30 PM,13-Sep-2023 05:00 PM ,22-Sep-2023 02:30 PM ,13-Sep-2023 05:00 PM,22-Sep-2023 02:30 PM,1.0,Fee/PreQual/Technical,.pdf,cost of bid,"5,000",Nil,Nil,No,Public Works Roads Department,CE/NEC/NESIDS/US/12/2022-23/19,2023_PWD_32477_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"35,980",Yes,fixed,,Nil,Nil,US/WS/NESIDS/Sonitpur/ 02,"Water Supply Utility Shifting for the work-Improvement Upgradation of Jamuguri to Nagsankar Mandir connected Road (Ch.0.00km to Ch.12.50km) in Sonitpur District, Assam",Please refer Tender documents. ,NA ,,Civil Works - Water Works,NA ,Tender,180.0,60.0,Jamuguri,781003.0,NA ,NA ,NA ,"O/o the C.E , PWD Roads",No ,No,"CE , PWD BR and NEC","O/o the C.E , PWD Roads",1.0,SBI Bank,Public Works Roads Department,2023_PWD_32477_1,CE/NEC/NESIDS/US/12/2022-23/19,US/WS/NESIDS/Sonitpur/ 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14-Sep-2023 12:00 PM,03-Oct-2023 03:00 PM,14-Sep-2023 12:00 PM,30-Sep-2023 02:00 PM,NA ,NA ,14-Sep-2023 12:00 PM,30-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,BIDDING DOCUMENT,"8,500",Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-VII/22/2023/9 Dated Guwahati 31st Aug 2023,2023_PWBNH_32490_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"8,44,389",Yes,percentage,2.0%,Nil,Nil,"Jagannath Community and Skill Centre at i)Hilika TE, ii)Dhoedaam TE iii) Hookanguri TE under Doomdooma LAC (Pkg. No.-9)","Jagannath Community and Skill Centre at i)Hilika TE, ii)Dhoedaam TE iii) Hookanguri TE under Doomdooma LAC (Pkg. No.-9)",Please refer Tender documents. ,NA ,"4,22,19,429",Civil Works - Building,NA ,Tender,180.0,365.0,Tinsukia,786125.0,NA ,NA ,NA ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,"CE, PWD(Bldg), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,SBI Bank,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2023_PWBNH_32490_3,CE/TB-VII/22/2023/9 Dated Guwahati 31st Aug 2023,"Jagannath Community and Skill Centre at i)Hilika TE, ii)Dhoedaam TE iii) Hookanguri TE under Doomdooma LAC (Pkg. No.-9)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,08-Jul-2023 03:00 PM,29-Jul-2023 03:30 PM,08-Jul-2023 03:00 PM,28-Jul-2023 02:00 PM,NA ,NA ,08-Jul-2023 03:00 PM,28-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,BID DOCUMENT,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32042/6/2022-NHM-COST,2023_NHM_31578_20,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Sarisakuri SC in Cachar District under PM ABHIM for the FY 2021-22 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Sarisakuri SC in Cachar District under PM ABHIM for the FY 2021-22 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,CACHAR,788112.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,MD NHM ASSAM,O/O MD NHM ASSAM,1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31578_20,NHM-32042/6/2022-NHM-COST,Construction of Buildingless Sub Health Centre in Sarisakuri SC in Cachar District under PM ABHIM for the FY 2021-22 under NHM on Turnkey Basis,1.0,Time Extension,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/371,2023_NHM_31823_27,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At BOGINODI SC in Lakhimpur District,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At BOGINODI SC in Lakhimpur District,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Lakhimpur,787001.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31823_27,32034/17/2023-Const-NHM/371,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At BOGINODI SC in Lakhimpur District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/371,2023_NHM_31823_6,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At BOROWAPU FW SC in Dima Hasao District,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At BOROWAPU FW SC in Dima Hasao District,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Dima Hasao,788819.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31823_6,32034/17/2023-Const-NHM/371,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At BOROWAPU FW SC in Dima Hasao District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
