iph_det_id,iph_loss_is,scheme_id,totalscheme,amount,details,entry_by,entry_date,ip_add,status,updated_by
21742,9602,2,1.0,7.0,"LWSS Rak Moon Sugal RD 450 to 51=60 Rmt, RD 200 to 300 =100Rmt
",6388.0,2022-08-22 14:51:35.323,117.207.57.201,Active,
21743,9603,2,1.0,6.0,"WSS Chamunda Nandikeshwar Dham 100mm dia 120mt damaged,80mm dia 150mt damaged, 01 no. intake chamber damaged.",6388.0,2022-08-22 14:55:22.243,49.36.187.30,Active,
21745,9605,2,1.0,6.0,"WSS Chamunda Nandikeshwar Dham 100mm dia 120mt damaged,80mm dia 150mt damaged, 01 no. intake chamber damaged.",6388.0,2022-08-22 15:02:16.460,49.36.187.30,Deleted,
21746,9606,2,1.0,14.0,"WSS Khaniyara Dari Sidhwari 3 no. Intake Chamber damaged 125mm dia 125 mt damaged, 100 mm dia damaged.",6388.0,2022-08-22 15:04:05.193,49.36.187.30,Deleted,
21747,9607,2,1.0,14.0,"WSS Khaniyara Dari Sidhwari 3 no. Intake Chamber damaged 125mm dia 125 mt damaged, 100 mm dia damaged.",6388.0,2022-08-22 15:06:20.353,49.36.187.30,Active,
21748,9608,2,1.0,14.0,"WSS Khaniyara Dari Sidhwari 3 no. Intake Chamber damaged 125mm dia 125 mt damaged, 100 mm dia damaged.",6388.0,2022-08-22 15:08:03.790,49.36.187.30,Deleted,
21749,9609,2,1.0,6.0,WSS Rakkar 1 No. intake damaged 80 mm dia 250 mt damaged,6388.0,2022-08-22 15:09:26.673,49.36.187.30,Active,
21750,9612,2,1.0,25.0,"PLWSS Gram Panchyat Dhar- Dhanger :- Pumping Machinery Damage due to  entered the flood in pump house
",6388.0,2022-08-22 15:31:30.143,117.212.73.93,Active,
21751,9613,2,1.0,10.0,"LWSS Bifurcation Haripur Kherian  :-Starter, Submersible  cable 210 mtr , P/Well damage to protect the create work
",6388.0,2022-08-22 15:32:26.873,117.212.73.93,Active,
21752,9614,2,1.0,8.0,"Imp. & Aug. of LWSS Guler & Village Haripur Kherian Phase-1st :-P/Well Damage to Protect the Create work
",6388.0,2022-08-22 15:33:26.303,117.212.73.93,Active,
21754,8560,2,1.0,8.0,"WSS  Shifing intake, HDPE pipe various dia 08.00/-  ",,2022-08-22 16:15:43.603,164.100.138.236,Active,4125.0
21755,8560,2,1.0,6.0,WSS Sissu Helipad HDPE pipe various dia 06.00/-,,2022-08-22 16:15:43.620,164.100.138.236,Active,4125.0
21756,8560,2,1.0,6.0,"WSS Kwaring. intake, HDPE pipe various dia 06.00/- ",,2022-08-22 16:15:43.620,164.100.138.236,Active,4125.0
21757,8560,2,1.0,8.0,"WSS Khangsar. intake, HDPE pipe various dia 08.00/-",,2022-08-22 16:15:43.633,164.100.138.236,Active,4125.0
21758,8560,2,1.0,4.0,WSS DIET HDPE pipe various dia 04.00/- ,,2022-08-22 16:15:43.667,164.100.138.236,Active,4125.0
21759,9625,1,1.0,15.0,Damage to Feeder Line  at various location.,2168.0,2022-08-22 16:25:01.647,117.220.31.64,Active,
21760,9626,2,1.0,15.0,Barbed wire sencing Temporary head wear washed away.,2168.0,2022-08-22 16:25:53.343,117.220.31.64,Active,
21761,9627,2,7.0,50.5,"Mono-block, rising main, intake source, protection wall, distribution pipes etc. damaged due to heavy rain/landslide. ",2168.0,2022-08-22 16:28:33.547,117.220.31.64,Active,
21762,9628,2,18.0,172.0,"Slab, Pumping machinery &  Boundary wall, toilet & R/main, GI pipes of various dia etc. damaged due to heavy rain/landslide/flood.  ",2168.0,2022-08-22 16:30:56.873,117.220.31.64,Active,
21763,9629,2,3.0,42.0,"Feeder pipe line, WTP water treatement plant , sump well and pipe line Head wear etc. damaged due to heavy rain. ",2168.0,2022-08-22 16:32:21.617,117.220.31.64,Active,
21765,9631,2,6.0,26.0,Distribution of GI pipes of various dia damaged due to heavy rain/landslide. ,2168.0,2022-08-22 16:33:24.680,117.220.31.64,Active,
21766,9632,1002,1.0,10.0," Damaged Due to Heavy Flood 
",2168.0,2022-08-22 16:34:12.130,117.220.31.64,Active,
21767,9633,1002,5.0,29.5,"RCC Slab & B/walls, Temporary Check Dam section head of Chunri & Pumping machinery, R/wall , Sluiec valve NRV , R/main & slab etc. damaged due to heavy rain. ",2168.0,2022-08-22 16:35:49.567,117.220.31.64,Active,
21768,9634,1003,1.0,71.5,"Chamber, pipelines blocked & Manhole cover etc. damaged due to heavy rain. ",2168.0,2022-08-22 16:37:30.183,117.220.31.64,Active,
21789,9641,1002,1.0,4.0,Kulh RD 7360 to RD 7510=150 mts Damaged due to heavy Rain fall,6388.0,2022-08-23 10:36:18.970,117.207.59.117,Deleted,
21790,9642,1002,1.0,4.0,Kulh RD 7360 to RD 7510=150 mts Damaged due to heavy Rain fall,6388.0,2022-08-23 10:36:56.350,117.207.59.117,Active,
21791,9643,1002,1.0,2.0,Retaing all damaged behind the khul RD 210 to 220,6388.0,2022-08-23 10:41:43.263,117.207.59.117,Active,
21792,9643,1002,1.0,6.0,Kulh near 10HP Office Panchrukhi RD5375 o 5715=200 ,6388.0,2022-08-23 10:41:43.263,117.207.59.117,Active,
21793,9644,2,1.0,30.0,A/R & M/O LWSS Andran Bandhan  ( 1.Kachha Feeder Channel 100 Mtr. Washed Away due to heavy flood  in Maul Khad  & intake,6388.0,2022-08-23 10:47:05.487,117.207.59.117,Active,
21794,9644,2,1.0,18.0,1.Infiltration gallary filled with silt.              2.Common Header ofBooster stage damaged                3.Submersible pump set 1.5 HP has been damaged                 4.Rising main 80 m,6388.0,2022-08-23 10:47:05.487,117.207.59.117,Active,
21796,9644,2,1.0,2.0,32mm dia G.I Pipe 200 mts Vill. Chalotrian ,6388.0,2022-08-23 10:47:05.550,117.207.59.117,Active,
21802,9646,2,1.0,1.5,Gravity main 80 mm dia  620 mts                                  25 mm dia 150 mts      ,6388.0,2022-08-23 11:07:46.620,117.207.59.117,Active,
21803,9646,2,1.0,6.0,LWSS Lahru Sadda (Intake got damaged service wire of submersible pumps washed away common heade,6388.0,2022-08-23 11:07:46.620,117.207.59.117,Active,
21804,9646,2,1.0,4.5,Intake got damaged common header got damaged,6388.0,2022-08-23 11:07:46.620,117.207.59.117,Active,
21805,9646,2,1.0,4.0,LWSS  Bheri Paprola (Intake got damaged retaining ,6388.0,2022-08-23 11:07:46.667,117.207.59.117,Active,
21807,9647,1002,1.0,5.0,"PSMIP  in Tehsil Nurpur Distt. Kangra (HP)	Due to sliding of heavy boulders from top of the right side hill on Link Canal, the top slab of link canal at RD 335m to RD 350m damaged 
",2072.0,2022-08-23 11:09:23.270,117.207.50.110,Active,
21808,9647,1002,1.0,4.0,"PSMIP t in Tehsil Nurpur Distt. Kangra (HP)	Heavy Slips Occurred on Link Canal From RD 330m to 510, RD 1090m to 1208m and 4 Nos. Cross Drainage 
",2072.0,2022-08-23 11:09:23.270,117.207.50.110,Active,
21809,9647,1002,1.0,5.0,"PSMIP in Tehsil Nurpur Distt. Kangra (HP)	Erosion of soil from the bed of existing Link Canal occurred at RD 1150m to 1210 mtrs. Required immediate 
",2072.0,2022-08-23 11:09:23.270,117.207.50.110,Active,
21810,9647,1002,1.0,5.0,"PSMIP in Tehsil Nurpur Distt. Kangra (HP)	Protection works i.e. wire crate embankment 3 layers Khad side near link canal RD 50m to 90m Damaged and washed away.
",2072.0,2022-08-23 11:09:23.300,117.207.50.110,Active,
21811,9647,1002,1.0,9.0,"PSMIP in Tehsil Nurpur Distt. Kangra (HP)	Protection works i.e. Retaining Walls/Toe Walls around inlet portal dumping site from RD 0.00m to 235m Damaged.
",2072.0,2022-08-23 11:09:23.333,117.207.50.110,Active,
21812,9647,1002,1.0,5.0,"PSMIP in Tehsil Nurpur Distt. Kangra (HP)	Wire Crate Embankment to protect Link Canal near Kali Dhar and Diversion weir at RD 50.00m To RD 120.00m Damaged and Washed away
",2072.0,2022-08-23 11:09:23.350,117.207.50.110,Active,
21813,9648,1002,1.0,15.0,"PSMIP in Tehsil Nurpur Distt. Kangra (HP)	Wire crate embankment to protect the Right bank of Chakki Khad near Dam site RD 0.00 to RD  70 mtrs. Damaged & washed away.
",2072.0,2022-08-23 11:23:05.197,117.207.50.110,Active,
21815,9648,1002,1.0,6.0,"PSMIP in Tehsil Nurpur Distt. Kangra (HP)	The Wire Crate Embankment provided for protection of Inlet portal of Tunnel and for protection of River Bank, damaged and washed away 
",2072.0,2022-08-23 11:23:05.197,117.207.50.110,Active,
21816,9649,1002,1.0,5.0,"PSMIP in Tehsil Nurpur Distt. Kangra (HP)	Due to sliding of heavy boulders from top of the right side hill on Link Canal, the top slab of link canal at RD 335m to RD 350m damaged 
",2072.0,2022-08-23 11:29:10.553,117.207.50.110,Active,
21818,9650,1002,1.0,4.0,"PSMIP in Tehsil Nurpur Distt. Kangra (HP)	Huge debris entered into the inlet portion of the Tunnel. Required removal of slush/ slips and ..
",2072.0,2022-08-23 11:31:36.540,117.207.50.110,Active,
21822,9652,1002,1.0,10.0,"PSMIPin Tehsil Nurpur Distt. Kangra (HP)	The earth filling behind the Left side retaining wall (Downstream of Diversion weir) washed away ..
",2072.0,2022-08-23 11:39:04.713,117.207.50.110,Active,
21823,9652,1002,1.0,10.0,"PSMIPin Tehsil Nurpur Distt. Kangra (HP)	The wire crate embankment on downstream of diversion weir provided for protection of existing link canal washed away.
",2072.0,2022-08-23 11:39:04.730,117.207.50.110,Active,
21824,9652,1002,1.0,5.0,"PSMIPin Tehsil Nurpur Distt. Kangra (HP)	Due to sliding of heavy slips, boulders/Land slides occurred on various RD’s of link canal causing damages…..
",2072.0,2022-08-23 11:39:04.730,117.207.50.110,Active,
21825,9652,1002,1.0,10.0,"PSMIPin Tehsil Nurpur Distt. Kangra (HP)	Wire crate embankment and concrete walls at RD 470m to RD 525m damaged and partially washed away.
",2072.0,2022-08-23 11:39:04.743,117.207.50.110,Active,
21826,9652,1002,1.0,25.0,"PSMIPin Tehsil Nurpur Distt. Kangra (HP)	Due to flash flood, the earth filling provided on backside Downstream of block S-8, S-9 and S-10 partially washed away.
",2072.0,2022-08-23 11:39:04.743,117.207.50.110,Active,
21827,9652,1002,1.0,15.0,"PSMIPin Tehsil Nurpur Distt. Kangra (HP)	Wire crate embankment to protect the Right bank of Chakki Khad near Dam site and and near tunnel damaged & washed away.
",2072.0,2022-08-23 11:39:04.760,117.207.50.110,Active,
21828,9653,1002,1.0,10.0,"PSMIPin Tehsil Nurpur Distt. Kangra (HP)	The left side bottom of near Main canal eroded due to heavy rain at RD 5430 to 5450 = 20 mtr.
",2072.0,2022-08-23 11:43:47.700,117.207.50.110,Active,
21829,9653,1002,1.0,60.0,"PSMIPin Tehsil Nurpur Distt. Kangra (HP)	The open trough section of Distributary D2 RD 11665 to 11680  & adjoining area washed away due to land sliding .
",2072.0,2022-08-23 11:43:47.700,117.207.50.110,Active,
21830,9653,1002,1.0,15.0,"PSMIPin Tehsil Nurpur Distt. Kangra (HP)	The foundation of pier at various RD 575,RD 581, RD 586 ,RD 640 and RD 1139 eroded due to heavy flood .
",2072.0,2022-08-23 11:43:47.717,117.207.50.110,Active,
21837,9656,2,1.0,185.0,Providing water facility to NC/PC Habitation of various WSS under tehsil Khundian,6388.0,2022-08-23 12:03:40.043,117.212.78.254,Active,
21839,9659,2,1.0,10.0,WSS Kamlota Kohala,6388.0,2022-08-23 12:09:51.237,117.212.78.254,Active,
21840,9660,2,30.0,82.98,Water Supply damaged due to heavy rain/land slide & cloud brust,4.0,2022-08-23 12:16:18.543,59.89.6.102,Active,
21841,9635,2,1.0,13.0," LWSS Dukki Kasba Didian Paplother	 65mm dia 290 Rmt, 40mm dia 240 Rmt, 80mm dia pipe line 400 Rmt,32mm dia 280 Rmt, 25mm dia 360 Rmt washed away
",6388.0,2022-08-23 12:20:31.190,117.207.52.46,Active,
21842,9635,2,1.0,4.0,"LWSS Bari Sanda phase 1st	03 Nos I/gallery has been filled with silt/wet malwa 
",6388.0,2022-08-23 12:20:31.203,117.207.52.46,Active,
21843,9635,2,1.0,2.0,"LWSS Bari Sanda phase 2nd	P/well filled with silt/wet malwa
",6388.0,2022-08-23 12:20:31.203,117.207.52.46,Active,
21844,9635,2,1.0,3.0,"LWSS Amroh Koi Gummi	R/main 65mm dia 290 Rmt washed away
",6388.0,2022-08-23 12:20:31.203,117.207.52.46,Active,
21845,9635,1002,1.0,4.0,"FIS Bani Kothi	Existing kuhal filled with silt and slips
",6388.0,2022-08-23 12:20:31.220,117.207.52.46,Active,
21846,9635,1002,1.0,4.0,"FIS Nangal Chowk	Existing kuhal filled with silt and slips
",6388.0,2022-08-23 12:20:31.220,117.207.52.46,Active,
21847,9635,2,1.0,5.0,"LWSS Bathra Padhan Bhalwal	B/wall 20 Mtr damaged and I/gallry filled with silt/wet malwa
",6388.0,2022-08-23 12:20:31.237,117.207.52.46,Active,
21848,9635,2,1.0,4.5,"LWSS Sansarpur Terrace	B/wall 120 Rmt damaged 
",6388.0,2022-08-23 12:20:31.237,117.207.52.46,Active,
21849,9635,2,1.0,6.0,"LWSS Dukki Kasba Didian Paplother	25mm dia pipe line 130 Rmt, 32mm dia 220 Rmt, 40mm dia 240 Rmt and 65mm dia 350 Rmt
",6388.0,2022-08-23 12:20:31.237,117.207.52.46,Active,
21850,9635,2,1.0,15.0," LWSS Dukki Kasba Didian Paplother	GI pipe 80mm dia=330 Rmt, 65mm dia = 350 Rmt, 32mm dia = 160 Rmt and 25mm dia = 210 Rmt ,40mm = 230 Rmt
",6388.0,2022-08-23 12:20:31.250,117.207.52.46,Active,
21851,9635,2,1.0,9.0,"LWSS Nangal Bassi Patti	GI pipe 40 mm dia=370 Rmt, 32 mm dia = 350 Rmt, 25 mm dia = 180 Rmt washed away
",6388.0,2022-08-23 12:20:31.267,117.207.52.46,Active,
21852,9635,2,1.0,8.0,"WSS Dad Nangal Chowk Chatwal Balghar	GI pipe 80 mm dia=540 Rmt washed away
",6388.0,2022-08-23 12:20:31.300,117.207.52.46,Active,
21853,9635,2,1.0,4.0,"WSS Dada Van Dada Kalehar	GI pipe 65 mm dia=390 Rmt washed away
",6388.0,2022-08-23 12:20:31.347,117.207.52.46,Active,
21854,9635,2,1.0,8.0,"R/M Of LWSS Sansar pur Terrace	Percolation well filled with silt , Rising main 65 mm 435 Rmt
",6388.0,2022-08-23 12:20:31.393,117.207.52.46,Active,
21855,9635,2,1.0,8.0,"LWSS Amroh Koi & Gummi	GI pipe 65 mm dia rising main =350 Rmt, Boundary wall of pump house 25 Rmt damaged
",6388.0,2022-08-23 12:20:31.393,117.207.52.46,Active,
21856,9635,2,1.0,5.0,"LWSS Bathra Padhan Balwal	GI pipe 125 mm dia (MED) =390 Rmt damaged
",6388.0,2022-08-23 12:20:31.410,117.207.52.46,Active,
21857,9662,1002,1.0,2.0,"FIS Baijnath Kuhal RD 1375 to 1455=80 Rmt
",6388.0,2022-08-23 12:31:17.553,59.89.178.55,Active,
21858,9662,1002,1.0,2.0,"FIS Jadhul Kuhal RD 8700 
",6388.0,2022-08-23 12:31:17.600,59.89.178.55,Active,
21859,9662,1002,1.0,5.4,"FIS Charanmati Kuhal RD 6210 to 6220,RD 5700 to 5703,Rd 5700 to 5900,RD 7800 to 7900=100Rmt,RD 7900 to7950=50 Rmt
",6388.0,2022-08-23 12:31:17.600,59.89.178.55,Active,
21860,9662,1002,1.0,6.0,"FIS Jadhul Kkuhal RD 3000 to 3010=10 Rmt, RD 5120 to 5126
",6388.0,2022-08-23 12:31:17.617,59.89.178.55,Active,
21861,9662,1002,1.0,1.0,"LIS Kukaina ,Supply and Fixing of HP openwell submersible monoblock with accessorise
",6388.0,2022-08-23 12:31:17.617,59.89.178.55,Active,
21862,9662,1002,1.0,2.0,"LIS Langhu Gadiara ,Supply and Fixing of 5HP openwell submersible monoblock with accessorise
",6388.0,2022-08-23 12:31:17.663,59.89.178.55,Active,
21863,9662,1002,1.0,3.0,"FIS Chaloti Kuhal RD 1430 to 1442,RD 0 to 2000
",6388.0,2022-08-23 12:31:17.680,59.89.178.55,Active,
21864,9662,1002,1.0,2.5,"FIS Jadhual Kuhal.
",6388.0,2022-08-23 12:31:17.680,59.89.178.55,Active,
21865,9662,1002,1.0,35.0,"FIS Lower Baijnath Kuhal RD 16780 to 16833=53,RD 1500 to 1575,RD 1575 to 1650,RD 1650 to 1725,RD 1725 to 1800,R/Wall of 300mtrs & 2.80 mtrs, RD 16725 to 16780=55 Rmt
",6388.0,2022-08-23 12:31:17.697,59.89.178.55,Active,
21866,9662,1002,1.0,1.0,"LIS Tikkri Sagoor RD 0 to 300=300rmt
",6388.0,2022-08-23 12:31:17.697,59.89.178.55,Active,
21867,9662,1002,1.0,3.0,"FIS Trehal Kuhal ,RCC Channel & R/Wall 2.0 Mtrs
",6388.0,2022-08-23 12:31:17.710,59.89.178.55,Active,
21868,9662,1002,1.0,1.5,"LIS Karnarthu ,Laying jointing & Testing of gravity 150 mm dia
",6388.0,2022-08-23 12:31:17.710,59.89.178.55,Active,
21869,9662,1002,1.0,4.9,"LIS Scheme of Baijnath,Survey  Investigation Preparation of DPR & Mapping
",6388.0,2022-08-23 12:31:17.727,59.89.178.55,Active,
21870,9662,1002,1.0,1.5,"FIS Rainiki Kuhal RD 1430
",6388.0,2022-08-23 12:31:17.727,59.89.178.55,Active,
21871,9662,1002,1.0,1.55,"FIS Baijnatah Juhal at Ustehar
",6388.0,2022-08-23 12:31:17.743,59.89.178.55,Active,
21872,9663,2,1.0,5.0,"WSS Rakkar Majherna , Providing Electric Welding of Leakage at various site,Energisation of existing Hand Pump at Bhatoo
",6388.0,2022-08-23 12:41:08.927,59.89.178.55,Active,
21874,9663,2,1.0,5.0,"WSS Deol Phatahar Water proofing Treatment for water tanks
",6388.0,2022-08-23 12:41:08.973,59.89.178.55,Active,
21875,9663,2,1.0,2.0,"WSS Submersible Pump Set & Pipe various Hand Pump 
",6388.0,2022-08-23 12:41:09.007,59.89.178.55,Active,
21876,9663,2,1.0,7.0,"WSS Sansal Madher providing electric welding of leakage at various set ,Laying , Jointing, testing of GI pipe 100mm dia RD1770 to 2720=950 Rmt
",6388.0,2022-08-23 12:41:09.037,59.89.178.55,Active,
21877,9663,2,1.0,2.0,"WSS GP Karba Paprola Manufacturig & suppling of chain pully 5m tonne ,3m tonne 
",6388.0,2022-08-23 12:41:09.083,59.89.178.55,Active,
21878,9663,2,1.0,2.0,"WSS providing & supplying & fixing of galvanized iron peet valve & CI sluice valve 
",6388.0,2022-08-23 12:41:09.113,59.89.178.55,Active,
21879,9663,2,1.0,2.0,"WSS Habitation Kothi Samleter, Laying Jointing & testing of GI Pipe 15 mm dia
",6388.0,2022-08-23 12:41:09.130,59.89.178.55,Active,
21881,9663,2,1.0,6.0,"WSS Chobin Patt,Providing & supplying of valve
",6388.0,2022-08-23 12:41:09.193,59.89.178.55,Active,
21882,9663,2,1.0,2.0,"WSS Chhota Bhangal, Laying & Jointing & Testing of GI Pipe 20 mm dia 320 Rmt, 25 mm dua 685 rmt, 32mm dia 383 Rmt, 40 mm dua 735 Rmt
",6388.0,2022-08-23 12:41:09.210,59.89.178.55,Active,
21883,9663,2,1.0,3.0,"LWSS Chadhiar , Repair of 180 house power Pump set
",6388.0,2022-08-23 12:41:09.240,59.89.178.55,Active,
21884,9663,2,1.0,7.0,"WSS Binwa  providing, Jointing, supplying of sluive valve,Non return valve 
",6388.0,2022-08-23 12:41:09.270,59.89.178.55,Active,
21885,9663,2,1.0,7.0,"LWSS Dhang Bolu, Flood protection of retaining walat WTP
",6388.0,2022-08-23 12:41:09.287,59.89.178.55,Active,
21886,9665,1,1.0,120.0,"LWSS Hamirpur Town at Longni 
",2056.0,2022-08-23 13:13:19.447,117.220.49.117,Active,
21887,9665,2,1.0,105.0,"LWSS REC Hamirpur
",2056.0,2022-08-23 13:13:19.447,117.220.49.117,Active,
21888,9665,2,1.0,110.0,"LWSS Chowki Chabot Amroh
",2056.0,2022-08-23 13:13:19.477,117.220.49.117,Active,
21889,9665,2,1.0,8.0,"LWSS  Lambloo
",2056.0,2022-08-23 13:13:19.477,117.220.49.117,Active,
21890,9665,2,1.0,7.0,"LWSS  Bharin Bhalera
",2056.0,2022-08-23 13:13:19.493,117.220.49.117,Active,
21891,9665,2,1.0,8.0,"LWSS  Karara
",2056.0,2022-08-23 13:13:19.493,117.220.49.117,Active,
21892,9665,2,1.0,5.0,"LWSS  Baru Mohin
",2056.0,2022-08-23 13:13:19.510,117.220.49.117,Active,
21893,9665,2,1.0,20.0,"LWSS  Tikker Chalokher
",2056.0,2022-08-23 13:13:19.510,117.220.49.117,Active,
21894,9665,2,1.0,10.0,"LWSS  Tikker Chalokher
",2056.0,2022-08-23 13:13:19.510,117.220.49.117,Active,
21895,9665,1002,1.0,32.0,"LIS  Bakarti
",2056.0,2022-08-23 13:13:19.523,117.220.49.117,Active,
21896,9665,1002,1.0,10.0,"LIS  Neri Kamlah
",2056.0,2022-08-23 13:13:19.523,117.220.49.117,Active,
21897,9665,1003,1.0,60.0,"Sewerage Scheme Hamirpur  
",2056.0,2022-08-23 13:13:19.523,117.220.49.117,Active,
21899,9666,2,1.0,11.0,"WSS Jhikli Bjeth Kokiana,Construction of RCC Storage tank ,Dismantling & Laying Jointing & Testing of Gi Pipe 40 mm dia 700 rmt
",6388.0,2022-08-23 14:12:27.910,59.89.178.55,Active,
21902,9670,2,1.0,150.0,"LIS Balehu Karot Khirki
",2056.0,2022-08-23 14:36:01.973,117.220.49.117,Deleted,
21903,9670,2,1.0,5.0,"LWSS Longani Karot
",2056.0,2022-08-23 14:36:01.990,117.220.49.117,Deleted,
21906,9672,1,1.0,35.0,"WSS Dharamshala Town 01 nos. intake at Bhagsu GI pipe 65mm dia 150Rmt, 50mm dia 130Rmt,",6388.0,2022-08-23 14:39:17.757,49.36.185.192,Active,
21907,9673,1002,1.0,50.0,"LIS Bhou
",2056.0,2022-08-23 14:40:31.350,117.220.54.184,Active,
21909,9671,1002,1.0,150.0,"LIS Balehu Karot Khirki
",2056.0,2022-08-23 14:41:50.423,117.220.54.184,Active,
21910,9671,2,1.0,5.0,"LWSS Longani Karot
",2056.0,2022-08-23 14:41:50.440,117.220.54.184,Active,
21911,9675,2,1.0,25.0,"WSS Binwa water profing treatment for water tanks,Boundary wall against the storage tank,Energisationof existing Hand set at Bhatoo ,Office building store",6388.0,2022-08-23 14:43:15.807,59.89.178.55,Active,
21914,9677,2,1.0,4.0,LWSS Tina Jhametar ( Distribution system from 25mm to 50mm got damage,6388.0,2022-08-23 15:01:20.717,117.207.59.117,Active,
21915,9677,2,1.0,5.0,ntake got damaged common header got damaged distribution system from 25mm to 65 m,6388.0,2022-08-23 15:01:20.730,117.207.59.117,Active,
21916,9677,2,1.0,7.0,1. Pump KRT 10HP rapacity slince valve 50mm cost waded away due to heavy rain fall      ,6388.0,2022-08-23 15:01:20.730,117.207.59.117,Active,
21917,9677,2,1.0,3.0,G.I Pipe 80mm dia (L)damaged RD 0to 520,6388.0,2022-08-23 15:01:20.747,117.207.59.117,Active,
21918,9677,2,1.0,8.0,1. Water proofcable 3core  4mm  washed away main gallery =100mts       ,6388.0,2022-08-23 15:01:20.747,117.207.59.117,Active,
21919,9677,2,1.0,5.0,1. Land slide behind over head tank 70000 lit capacity village Ladhi=12mts        ,6388.0,2022-08-23 15:01:20.763,117.207.59.117,Active,
21920,9678,2,1.0,5.5,R.C.C Retaining wall fall dowan due to land slide in from of Pump house =80mts,6388.0,2022-08-23 15:05:51.187,117.207.59.117,Active,
21921,9678,2,1.0,1.5,G.I Pipe =40mm dia =390 rmt                                           G.I Pipe  20mm  dia =230 rmt ,6388.0,2022-08-23 15:05:51.203,117.207.59.117,Active,
21922,9678,2,1.0,1.4,1. Hand Pump motor and statres 2HP capacity near       2. motor and started 2 HP capacity  ,6388.0,2022-08-23 15:05:51.250,117.207.59.117,Active,
21924,9678,2,1.0,2.0,2 set of 60 HP damage & 2 set & starter Pannel boad also damage,6388.0,2022-08-23 15:05:51.297,117.207.59.117,Active,
21925,9678,2,1.0,7.0,Raising main from gallery to main tank damage ,6388.0,2022-08-23 15:05:51.297,117.207.59.117,Active,
21926,9679,1002,1.0,25.0,LIS Tikru Sanghole ( 200 mm dia 90 Rts      250 mm dia  90 Rts ,6388.0,2022-08-23 15:19:25.490,117.207.59.117,Active,
